NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
WP_VITAMIN_B6DEPENDENT_AND_RESPONSIVE_DISORDERS	5		Rejected!	
WP_FERROPTOSIS	40		Rejected!	
WP_DISORDERS_OF_THE_KREBS_CYCLE	7		Rejected!	
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER	164		Rejected!	
WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA	36		Rejected!	
WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASEANAPHASE_TRANSITION	16		Rejected!	
WP_VITAMIN_D_IN_INFLAMMATORY_DISEASES	22		Rejected!	
WP_THIAMINE_METABOLIC_PATHWAYS	9		Rejected!	
WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS	31		Rejected!	
WP_VIRAL_ACUTE_MYOCARDITIS	87		Rejected!	
WP_DISORDERS_OF_FOLATE_METABOLISM_AND_TRANSPORT	13		Rejected!	
WP_VITAMIN_B12_DISORDERS	13		Rejected!	
WP_ULTRACONSERVED_REGION_339_MODULATION_OF_TUMOR_SUPPRESSOR_MICRORNAS_IN_CANCER	5		Rejected!	
WP_MITOCHONDRIAL_FATTY_ACID_SYNTHESIS_PATHWAY	5		Rejected!	
WP_OMEGA9_FA_SYNTHESIS	16		Rejected!	
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM	56		Rejected!	
WP_NETRINUNC5B_SIGNALING_PATHWAY	52		Rejected!	
WP_CANONICAL_NFKB_PATHWAY	8		Rejected!	
WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY	25		Rejected!	
WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY	37		Rejected!	
WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT	40		Rejected!	
WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME	152		Rejected!	
WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER	44		Rejected!	
WP_OMEGA3OMEGA6_FA_SYNTHESIS	15		Rejected!	
WP_CYSTEINE_AND_METHIONINE_CATABOLISM	15		Rejected!	
WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS	95		Rejected!	
WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	31		Rejected!	
WP_CONTROL_OF_IMMUNE_TOLERANCE_BY_VASOACTIVE_INTESTINAL_PEPTIDE	13		Rejected!	
WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX2_AND_EGFR	25		Rejected!	
WP_PKCGAMMA_CALCIUM_SIGNALING_PATHWAY_IN_ATAXIA	22		Rejected!	
WP_IL10_ANTIINFLAMMATORY_SIGNALING_PATHWAY	12		Rejected!	
WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION	29		Rejected!	
WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT	41		Rejected!	
WP_MOLYBDENUM_COFACTOR_MOCO_BIOSYNTHESIS	7		Rejected!	
WP_FBXL10_ENHANCEMENT_OF_MAPERK_SIGNALING_IN_DIFFUSE_LARGE_BCELL_LYMPHOMA	38		Rejected!	
WP_HEPATITIS_B_INFECTION	154		Rejected!	
WP_BILE_ACIDS_SYNTHESIS_AND_ENTEROHEPATIC_CIRCULATION	13		Rejected!	
WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R	35		Rejected!	
WP_FRAGILE_X_SYNDROME	122		Rejected!	
WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS	48		Rejected!	
WP_NONALCOHOLIC_FATTY_LIVER_DISEASE	160		Rejected!	
WP_PLATELETMEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS	17		Rejected!	
WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT	18		Rejected!	
WP_CEREBRAL_ORGANIC_ACIDURIAS_INCLUDING_DISEASES	7		Rejected!	
WP_GAMMAGLUTAMYL_CYCLE_FOR_THE_BIOSYNTHESIS_AND_DEGRADATION_OF_GLUTATHIONE_INCLUDING_DISEASES	9		Rejected!	
WP_MELANOMA	68		Rejected!	
WP_ASPIRIN_AND_MIRNAS	20		Rejected!	
WP_PROXIMAL_TUBULE_TRANSPORT	58		Rejected!	
WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS	25		Rejected!	
WP_GDNFRET_SIGNALLING_AXIS	23		Rejected!	
WP_CLASSICAL_PATHWAY_OF_STEROIDOGENESIS_WITH_GLUCOCORTICOID_AND_MINERALOCORTICOID_METABOLISM	17		Rejected!	
WP_COMPUTATIONAL_MODEL_OF_AEROBIC_GLYCOLYSIS	12		Rejected!	
WP_THE_INFLUENCE_OF_LAMINOPATHIES_ON_WNT_SIGNALING	40		Rejected!	
WP_IL18_SIGNALING_PATHWAY	279		Rejected!	
WP_EICOSANOID_METABOLISM_VIA_CYTOCHROME_P450_MONOOXYGENASES_CYP_PATHWAY	9		Rejected!	
WP_AMINO_ACID_METABOLISM_PATHWAY_EXCERPT_HISTIDINE_CATABOLISM_EXTENSION	6		Rejected!	
WP_HIPPOYAP_SIGNALING_PATHWAY	23		Rejected!	
WP_SYNAPTIC_SIGNALING_PATHWAYS_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER	51		Rejected!	
WP_HIPPOMERLIN_SIGNALING_DYSREGULATION	123		Rejected!	
WP_REGULATORY_CIRCUITS_OF_THE_STAT3_SIGNALING_PATHWAY	79		Rejected!	
WP_TRANSCRIPTION_COFACTORS_SKI_AND_SKIL_PROTEIN_PARTNERS	18		Rejected!	
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	103		Rejected!	
WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN	27		Rejected!	
WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY	46		Rejected!	
WP_MECHANOREGULATION_AND_PATHOLOGY_OF_YAPTAZ_VIA_HIPPO_AND_NONHIPPO_MECHANISMS	48		Rejected!	
WP_PATHWAYS_REGULATING_HIPPO_SIGNALING	99		Rejected!	
WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION	40		Rejected!	
WP_GLYCOSAMINOGLYCAN_DEGRADATION	17		Rejected!	
WP_UREA_CYCLE_AND_RELATED_DISEASES	9		Rejected!	
WP_SMALL_CELL_LUNG_CANCER	98		Rejected!	
WP_JOUBERT_SYNDROME	77		Rejected!	
WP_KETOGENESIS_AND_KETOLYSIS	8		Rejected!	
WP_CYTOSOLIC_DNASENSING_PATHWAY	74		Rejected!	
WP_FGFR3_SIGNALLING_IN_CHONDROCYTE_PROLIFERATION_AND_TERMINAL_DIFFERENTIATION	27		Rejected!	
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE	84		Rejected!	
WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE	14		Rejected!	
WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS	15		Rejected!	
WP_BIOMARKERS_FOR_UREA_CYCLE_DISORDERS	12		Rejected!	
WP_CANCER_IMMUNOTHERAPY_BY_PD1_BLOCKADE	23		Rejected!	
WP_METABOLISM_OF_ALPHALINOLENIC_ACID	7		Rejected!	
WP_RENIN_ANGIOTENSIN_ALDOSTERONE_SYSTEM_RAAS	44		Rejected!	
WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNATE_IMMUNE_SENSING	16		Rejected!	
WP_NEPHROGENESIS	17		Rejected!	
WP_NUCLEOTIDE_EXCISION_REPAIR	44		Rejected!	
WP_CHOLESTEROL_BIOSYNTHESIS_WITH_SKELETAL_DYSPLASIAS	7		Rejected!	
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE	15		Rejected!	
WP_PHOSPHOINOSITIDES_METABOLISM	49		Rejected!	
WP_UREA_CYCLE_AND_ASSOCIATED_PATHWAYS	24		Rejected!	
WP_CAMKK2_PATHWAY	36		Rejected!	
WP_EICOSANOID_METABOLISM_VIA_CYCLO_OXYGENASES_COX	30		Rejected!	
WP_OSTEOBLAST_DIFFERENTIATION	119		Rejected!	
WP_CHOLESTEROL_METABOLISM_INCLUDES_BOTH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	47		Rejected!	
WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION	40		Rejected!	
WP_PURINERGIC_SIGNALING	34		Rejected!	
WP_GENES_INVOLVED_IN_MALE_INFERTILITY	155		Rejected!	
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA	76		Rejected!	
WP_EICOSANOID_METABOLISM_VIA_LIPO_OXYGENASES_LOX	29		Rejected!	
WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION	29		Rejected!	
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME	79		Rejected!	
WP_BASE_EXCISION_REPAIR	31		Rejected!	
WP_FGF23_SIGNALLING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS	22		Rejected!	
WP_SPHINGOLIPID_METABOLISM_GENERAL_OVERVIEW	24		Rejected!	
WP_NEPHROTIC_SYNDROME	45		Rejected!	
WP_PROTEOGLYCAN_BIOSYNTHESIS	19		Rejected!	
WP_GASTRIN_SIGNALING_PATHWAY	114		Rejected!	
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM	47		Rejected!	
WP_SARSCOV2_AND_ANGIOTENSINCONVERTING_ENZYME_2_RECEPTOR_MOLECULAR_MECHANISMS	7		Rejected!	
WP_COVID19_THROMBOSIS_AND_ANTICOAGULATION	7		Rejected!	
WP_SOMITOGENESIS_IN_THE_CONTEXT_OF_SPONDYLOCOSTAL_DYSOSTOSIS	9		Rejected!	
WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA	33		Rejected!	
WP_AUTOSOMAL_RECESSIVE_OSTEOPETROSIS_PATHWAYS	13		Rejected!	
WP_MED_AND_PSEUDOACHONDROPLASIA_GENES	6		Rejected!	
WP_PURINE_METABOLISM	13		Rejected!	
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2	7		Rejected!	
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV	34		Rejected!	
WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX	21		Rejected!	
WP_THE_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_THAT_CONTRIBUTE_TO_A_RANGE_OF_LMNA_LAMINOPATHIES	60		Rejected!	
WP_UNFOLDED_PROTEIN_RESPONSE	25		Rejected!	
WP_15Q112_COPY_NUMBER_VARIATION_SYNDROME	16		Rejected!	
WP_CILIOPATHIES	184		Rejected!	
WP_MITOCHONDRIAL_CIV_ASSEMBLY	36		Rejected!	
WP_MAPK_PATHWAY_IN_CONGENITAL_THYROID_CANCER	16		Rejected!	
WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME	21		Rejected!	
WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS	65		Rejected!	
WP_CELLULAR_PROTEOSTASIS	7		Rejected!	
WP_TGFBETA_RECEPTOR_SIGNALLING_IN_SKELETAL_DYSPLASIAS	62		Rejected!	
WP_SOMATIC_SEX_DETERMINATION	15		Rejected!	
WP_COVID19_ADVERSE_OUTCOME_PATHWAY	15		Rejected!	
WP_LDLRAD4_AND_WHAT_WE_KNOW_ABOUT_IT	8		Rejected!	
WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME	31		Rejected!	
WP_GENES_CONTROLLING_NEPHROGENESIS	43		Rejected!	
WP_MITOCHONDRIAL_CIII_ASSEMBLY	16		Rejected!	
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK	121		Rejected!	
WP_REGUCALCIN_IN_PROXIMAL_TUBULE_EPITHELIAL_KIDNEY_CELLS	33		Rejected!	
WP_NO_METABOLISM_IN_CYSTIC_FIBROSIS	13		Rejected!	
WP_NEUROINFLAMMATION	13		Rejected!	
WP_MAMMALIAN_DISORDER_OF_SEXUAL_DEVELOPMENT	26		Rejected!	
WP_SARSCOV2_AND_COVID19_PATHWAY	10		Rejected!	
WP_SARS_CORONAVIRUS_AND_INNATE_IMMUNITY	31		Rejected!	
WP_MITOCHONDRIAL_CII_ASSEMBLY	8		Rejected!	
WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY	27		Rejected!	
WP_HIJACK_OF_UBIQUITINATION_BY_SARSCOV2	8		Rejected!	
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION	47		Rejected!	
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_APOPTOSIS	22		Rejected!	
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_AUTOPHAGY	19		Rejected!	
WP_AUTOPHAGY	30		Rejected!	
WP_RAS_AND_BRADYKININ_PATHWAYS_IN_COVID19	29		Rejected!	
WP_KISSPEPTINKISSPEPTIN_RECEPTOR_SYSTEM_IN_THE_OVARY	40		Rejected!	
WP_PEROXIREDOXIN_2_INDUCED_OVARIAN_FAILURE	8		Rejected!	
WP_MAP3K1_ROLE_IN_PROMOTING_AND_BLOCKING_GONADAL_DETERMINATION	17		Rejected!	
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_MAPK_SIGNALING	36		Rejected!	
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION	33		Rejected!	
WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME	98		Rejected!	
WP_GLYCOLYSIS_IN_SENESCENCE	11		Rejected!	
WP_7OXOC_AND_7BETAHC_PATHWAYS	28		Rejected!	
WP_KYNURENINE_PATHWAY_AND_LINKS_TO_CELLULAR_SENESCENCE	23		Rejected!	
WP_16P112_DISTAL_DELETION_SYNDROME	27		Rejected!	
WP_16P112_PROXIMAL_DELETION_SYNDROME	76		Rejected!	
WP_TCA_CYCLE_IN_SENESCENCE	10		Rejected!	
WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE	24		Rejected!	
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION	17		Rejected!	
WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19	22		Rejected!	
WP_P53_TRANSCRIPTIONAL_GENE_NETWORK	72		Rejected!	
WP_FLUOROACETIC_ACID_TOXICITY	6		Rejected!	
WP_BIOTIN_METABOLISM_INCLUDING_IEMS	9		Rejected!	
WP_RIBOFLAVIN_AND_COQ_DISORDERS	14		Rejected!	
WP_SARSCOV2_MITOCHONDRIAL_INTERACTIONS	32		Rejected!	
WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE	68		Rejected!	
BIOCARTA_GRANULOCYTES_PATHWAY	15		Rejected!	
BIOCARTA_LYM_PATHWAY	14		Rejected!	
BIOCARTA_BLYMPHOCYTE_PATHWAY	14		Rejected!	
BIOCARTA_CARM_ER_PATHWAY	26		Rejected!	
BIOCARTA_LAIR_PATHWAY	17		Rejected!	
BIOCARTA_VDR_PATHWAY	24		Rejected!	
BIOCARTA_MTA3_PATHWAY	18		Rejected!	
BIOCARTA_GABA_PATHWAY	10		Rejected!	
BIOCARTA_EGFR_SMRTE_PATHWAY	11		Rejected!	
BIOCARTA_MONOCYTE_PATHWAY	11		Rejected!	
BIOCARTA_RARRXR_PATHWAY	7		Rejected!	
BIOCARTA_NUCLEARRS_PATHWAY	34		Rejected!	
BIOCARTA_RANMS_PATHWAY	10		Rejected!	
BIOCARTA_TEL_PATHWAY	17		Rejected!	
BIOCARTA_SARS_PATHWAY	7		Rejected!	
BIOCARTA_PDZS_PATHWAY	18		Rejected!	
BIOCARTA_RACC_PATHWAY	15		Rejected!	
BIOCARTA_EICOSANOID_PATHWAY	22		Rejected!	
BIOCARTA_CHREBP_PATHWAY	19		Rejected!	
BIOCARTA_LIS1_PATHWAY	19		Rejected!	
BIOCARTA_HSWI_SNF_PATHWAY	12		Rejected!	
BIOCARTA_PCAF_PATHWAY	13		Rejected!	
BIOCARTA_LYMPHOCYTE_PATHWAY	9		Rejected!	
BIOCARTA_AMAN_PATHWAY	15		Rejected!	
BIOCARTA_NEUTROPHIL_PATHWAY	8		Rejected!	
BIOCARTA_EFP_PATHWAY	16		Rejected!	
BIOCARTA_CREM_PATHWAY	6		Rejected!	
BIOCARTA_ERAD_PATHWAY	19		Rejected!	
BIOCARTA_BTG2_PATHWAY	11		Rejected!	
BIOCARTA_TERT_PATHWAY	8		Rejected!	
BIOCARTA_GHRELIN_PATHWAY	13		Rejected!	
BIOCARTA_VOBESITY_PATHWAY	8		Rejected!	
BIOCARTA_ERBB3_PATHWAY	5		Rejected!	
BIOCARTA_CTBP1_PATHWAY	8		Rejected!	
BIOCARTA_PRION_PATHWAY	12		Rejected!	
BIOCARTA_PLK3_PATHWAY	8		Rejected!	
BIOCARTA_FXR_PATHWAY	7		Rejected!	
BIOCARTA_MHC_PATHWAY	14		Rejected!	
BIOCARTA_ACETAMINOPHEN_PATHWAY	5		Rejected!	
BIOCARTA_PRC2_PATHWAY	14		Rejected!	
BIOCARTA_SM_PATHWAY	14		Rejected!	
BIOCARTA_RANBP2_PATHWAY	11		Rejected!	
BIOCARTA_IRES_PATHWAY	7		Rejected!	
BIOCARTA_PLC_PATHWAY	9		Rejected!	
BIOCARTA_BBCELL_PATHWAY	11		Rejected!	
BIOCARTA_CDC25_PATHWAY	9		Rejected!	
BIOCARTA_DSP_PATHWAY	9		Rejected!	
BIOCARTA_NPC_PATHWAY	11		Rejected!	
BIOCARTA_FLUMAZENIL_PATHWAY	9		Rejected!	
BIOCARTA_MELANOCYTE_PATHWAY	7		Rejected!	
BIOCARTA_S1P_PATHWAY	8		Rejected!	
BIOCARTA_HBX_PATHWAY	7		Rejected!	
BIOCARTA_MALATEX_PATHWAY	8		Rejected!	
BIOCARTA_TSP1_PATHWAY	7		Rejected!	
BIOCARTA_NPP1_PATHWAY	10		Rejected!	
BIOCARTA_CPSF_PATHWAY	10		Rejected!	
BIOCARTA_HES_PATHWAY	12		Rejected!	
BIOCARTA_ERBB4_PATHWAY	7		Rejected!	
BIOCARTA_RHODOPSIN_PATHWAY	10		Rejected!	
BIOCARTA_RNAPOL3_PATHWAY	7		Rejected!	
BIOCARTA_TERC_PATHWAY	6		Rejected!	
BIOCARTA_EOSINOPHILS_PATHWAY	11		Rejected!	
BIOCARTA_REELIN_PATHWAY	7		Rejected!	
BIOCARTA_BARD1_PATHWAY	8		Rejected!	
BIOCARTA_LDL_PATHWAY	6		Rejected!	
BIOCARTA_SAM68_PATHWAY	6		Rejected!	
BIOCARTA_FBW7_PATHWAY	9		Rejected!	
BIOCARTA_CB1R_PATHWAY	7		Rejected!	
BIOCARTA_SUMO_PATHWAY	6		Rejected!	
BIOCARTA_IFNA_PATHWAY	9		Rejected!	
BIOCARTA_PKC_PATHWAY	7		Rejected!	
BIOCARTA_PPARG_PATHWAY	8		Rejected!	
BIOCARTA_ION_PATHWAY	5		Rejected!	
BIOCARTA_PELP1_PATHWAY	6		Rejected!	
BIOCARTA_STAT3_PATHWAY	8		Rejected!	
BIOCARTA_EEA1_PATHWAY	7		Rejected!	
BIOCARTA_MITR_PATHWAY	5		Rejected!	
BIOCARTA_CIRCADIAN_PATHWAY	6		Rejected!	
BIOCARTA_RECK_PATHWAY	9		Rejected!	
BIOCARTA_MSP_PATHWAY	6		Rejected!	
BIOCARTA_SLRP_PATHWAY	6		Rejected!	
BIOCARTA_ALTERNATIVE_PATHWAY	9		Rejected!	
BIOCARTA_FOSB_PATHWAY	5		Rejected!	
BIOCARTA_NOTCH_PATHWAY	6		Rejected!	
BIOCARTA_TUBBY_PATHWAY	5		Rejected!	
BIOCARTA_MRP_PATHWAY	6		Rejected!	
BIOCARTA_DICER_PATHWAY	5		Rejected!	
BIOCARTA_PLCD_PATHWAY	5		Rejected!	
BIOCARTA_RAN_PATHWAY	5		Rejected!	
BIOCARTA_WNT_LRP6_PATHWAY	6		Rejected!	
BIOCARTA_PEPI_PATHWAY	8		Rejected!	
BIOCARTA_IFNG_PATHWAY	6		Rejected!	
BIOCARTA_BOTULIN_PATHWAY	5		Rejected!	
BIOCARTA_FEEDER_PATHWAY	9		Rejected!	
BIOCARTA_PROTEASOME_PATHWAY	19		Rejected!	
BIOCARTA_KREB_PATHWAY	8		Rejected!	
BIOCARTA_RELA_PATHWAY	15		Rejected!	
BIOCARTA_NO1_PATHWAY	28		Rejected!	
BIOCARTA_CSK_PATHWAY	22		Rejected!	
BIOCARTA_SRCRPTP_PATHWAY	11		Rejected!	
BIOCARTA_AMI_PATHWAY	20		Rejected!	
BIOCARTA_ARAP_PATHWAY	17		Rejected!	
BIOCARTA_AGR_PATHWAY	33		Rejected!	
BIOCARTA_AKAP95_PATHWAY	11		Rejected!	
BIOCARTA_AKT_PATHWAY	22		Rejected!	
BIOCARTA_ALK_PATHWAY	37		Rejected!	
BIOCARTA_AT1R_PATHWAY	27		Rejected!	
BIOCARTA_ACE2_PATHWAY	13		Rejected!	
BIOCARTA_ASBCELL_PATHWAY	15		Rejected!	
BIOCARTA_DNAFRAGMENT_PATHWAY	10		Rejected!	
BIOCARTA_CHEMICAL_PATHWAY	18		Rejected!	
BIOCARTA_SPPA_PATHWAY	16		Rejected!	
BIOCARTA_ATM_PATHWAY	20		Rejected!	
BIOCARTA_AGPCR_PATHWAY	11		Rejected!	
BIOCARTA_BCELLSURVIVAL_PATHWAY	15		Rejected!	
BIOCARTA_BCR_PATHWAY	33		Rejected!	
BIOCARTA_BIOPEPTIDES_PATHWAY	29		Rejected!	
BIOCARTA_RANKL_PATHWAY	14		Rejected!	
BIOCARTA_CACAM_PATHWAY	9		Rejected!	
BIOCARTA_CDMAC_PATHWAY	16		Rejected!	
BIOCARTA_CASPASE_PATHWAY	22		Rejected!	
BIOCARTA_CBL_PATHWAY	12		Rejected!	
BIOCARTA_CCR3_PATHWAY	19		Rejected!	
BIOCARTA_CD40_PATHWAY	15		Rejected!	
BIOCARTA_MCM_PATHWAY	18		Rejected!	
BIOCARTA_G1_PATHWAY	28		Rejected!	
BIOCARTA_G2_PATHWAY	24		Rejected!	
BIOCARTA_CELL2CELL_PATHWAY	12		Rejected!	
BIOCARTA_CERAMIDE_PATHWAY	21		Rejected!	
BIOCARTA_TID_PATHWAY	19		Rejected!	
BIOCARTA_CLASSIC_PATHWAY	15		Rejected!	
BIOCARTA_COMP_PATHWAY	20		Rejected!	
BIOCARTA_HDAC_PATHWAY	25		Rejected!	
BIOCARTA_GCR_PATHWAY	17		Rejected!	
BIOCARTA_CTCF_PATHWAY	24		Rejected!	
BIOCARTA_CTL_PATHWAY	13		Rejected!	
BIOCARTA_CXCR4_PATHWAY	19		Rejected!	
BIOCARTA_CELLCYCLE_PATHWAY	23		Rejected!	
BIOCARTA_CFTR_PATHWAY	11		Rejected!	
BIOCARTA_CYTOKINE_PATHWAY	19		Rejected!	
BIOCARTA_INFLAM_PATHWAY	29		Rejected!	
BIOCARTA_D4GDI_PATHWAY	12		Rejected!	
BIOCARTA_DC_PATHWAY	17		Rejected!	
BIOCARTA_P35ALZHEIMERS_PATHWAY	8		Rejected!	
BIOCARTA_RNA_PATHWAY	10		Rejected!	
BIOCARTA_SKP2E2F_PATHWAY	10		Rejected!	
BIOCARTA_CALCINEURIN_PATHWAY	18		Rejected!	
BIOCARTA_EGF_PATHWAY	27		Rejected!	
BIOCARTA_ETC_PATHWAY	10		Rejected!	
BIOCARTA_NDKDYNAMIN_PATHWAY	17		Rejected!	
BIOCARTA_EPHA4_PATHWAY	8		Rejected!	
BIOCARTA_EPO_PATHWAY	19		Rejected!	
BIOCARTA_ECM_PATHWAY	19		Rejected!	
BIOCARTA_ERK_PATHWAY	27		Rejected!	
BIOCARTA_ERYTH_PATHWAY	15		Rejected!	
BIOCARTA_EPONFKB_PATHWAY	11		Rejected!	
BIOCARTA_EIF_PATHWAY	16		Rejected!	
BIOCARTA_EXTRINSIC_PATHWAY	13		Rejected!	
BIOCARTA_FAS_PATHWAY	30		Rejected!	
BIOCARTA_FCER1_PATHWAY	39		Rejected!	
BIOCARTA_FIBRINOLYSIS_PATHWAY	12		Rejected!	
BIOCARTA_FMLP_PATHWAY	34		Rejected!	
BIOCARTA_FREE_PATHWAY	10		Rejected!	
BIOCARTA_GATA3_PATHWAY	14		Rejected!	
BIOCARTA_SET_PATHWAY	10		Rejected!	
BIOCARTA_GH_PATHWAY	27		Rejected!	
BIOCARTA_AHSP_PATHWAY	13		Rejected!	
BIOCARTA_TCAPOPTOSIS_PATHWAY	9		Rejected!	
BIOCARTA_HIVNEF_PATHWAY	56		Rejected!	
BIOCARTA_SALMONELLA_PATHWAY	5		Rejected!	
BIOCARTA_MPR_PATHWAY	21		Rejected!	
BIOCARTA_HCMV_PATHWAY	17		Rejected!	
BIOCARTA_P53HYPOXIA_PATHWAY	21		Rejected!	
BIOCARTA_HIF_PATHWAY	15		Rejected!	
BIOCARTA_IGF1_PATHWAY	21		Rejected!	
BIOCARTA_IL17_PATHWAY	15		Rejected!	
BIOCARTA_IL2_PATHWAY	22		Rejected!	
BIOCARTA_IL3_PATHWAY	15		Rejected!	
BIOCARTA_IL4_PATHWAY	11		Rejected!	
BIOCARTA_IL5_PATHWAY	13		Rejected!	
BIOCARTA_IL6_PATHWAY	21		Rejected!	
BIOCARTA_IL10_PATHWAY	13		Rejected!	
BIOCARTA_IL12_PATHWAY	19		Rejected!	
BIOCARTA_IL2RB_PATHWAY	37		Rejected!	
BIOCARTA_IL22BP_PATHWAY	9		Rejected!	
BIOCARTA_IL7_PATHWAY	16		Rejected!	
BIOCARTA_GSK3_PATHWAY	20		Rejected!	
BIOCARTA_DEATH_PATHWAY	29		Rejected!	
BIOCARTA_RACCYCD_PATHWAY	26		Rejected!	
BIOCARTA_GLEEVEC_PATHWAY	23		Rejected!	
BIOCARTA_INSULIN_PATHWAY	21		Rejected!	
BIOCARTA_INTEGRIN_PATHWAY	34		Rejected!	
BIOCARTA_INTRINSIC_PATHWAY	23		Rejected!	
BIOCARTA_KERATINOCYTE_PATHWAY	46		Rejected!	
BIOCARTA_TCRA_PATHWAY	14		Rejected!	
BIOCARTA_LECTIN_PATHWAY	13		Rejected!	
BIOCARTA_PYK2_PATHWAY	27		Rejected!	
BIOCARTA_MAPK_PATHWAY	81		Rejected!	
BIOCARTA_MCALPAIN_PATHWAY	19		Rejected!	
BIOCARTA_PPARA_PATHWAY	52		Rejected!	
BIOCARTA_ETS_PATHWAY	17		Rejected!	
BIOCARTA_MTOR_PATHWAY	22		Rejected!	
BIOCARTA_IGF1R_PATHWAY	23		Rejected!	
BIOCARTA_PITX2_PATHWAY	16		Rejected!	
